DZA	11751.634	39543148	1.38077	75.6	6.355
DZA	11725.878	41927008	1.3547354	76.1	5.2113
DZA	11360.638	38000628	1.2631371	74.6	
DZA	11888.323	40339328	1.343602	75.7	5.872
BFA	1776.391	17113736		57.6	
BFA	1916.7563	19275504		59.3	4.032
BFA	2179.789	22100690		59.3	4.6705
BFA	1720.0825	16602652		57.1	3.926028
BFA	1862.8547	18718022		58.8	3.739
BFA	2051.2185	20392730		60	4.5868
BFA	1846.6451	18169844		58.4	3.587
BFA	1978.155	19835860		59.5	4.4244
BFA	2093.7336	21522632		59.7	4.8338
BFA	1823.595	17636414		57.8	
BFA	2110.0623	20951638		60	4.7687
IRQ	9371.214	37757812		69.4	4.575
IRQ	8493.082	32378066	8.1351385	67.7	4.881612
IRQ	9251.982	33864452	7.9641047	68	
IRQ	8962.395	43533592		70.4	4.9409
IRQ	10404.204	38697940		69	4.497
IRQ	9976.8545	39621156		70.4	4.4556
IRQ	10299.316	41563524		71.6	4.7848
IRQ	8919.798	42556988		69.1	4.8541
IRQ	9194.864	36746484		68.9	4.677
IRQ	9503.875	35481804	9.410459	68.3	
IRQ	9995.05	40590700		71.5	4.4372
